Resources/Outputs/Debug(20_01_2018)Thu Sep 19 11:33:47 2024

Current Generation: 0
 Player 0 left = 0.14131991565227509 = false 	 rght = 0.3151217997074127 = false 	 look = 0.04548436403274536 = false 	 down = 0.9182385802268982 = true 	 run = 0.6640448570251465 = false 	 jump = 0.2174849808216095 = false 	 sJmp = 0.5928743481636047 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
 Player 0 left = 0.11700467765331268 = false 	 rght = 0.25001904368400574 = false 	 look = 0.054252564907073975 = false 	 down = 0.9380843043327332 = true 	 run = 0.642501175403595 = false 	 jump = 0.20223040878772736 = false 	 sJmp = 0.5691957473754883 = false 	
